"GameId","Season","SeasonType","StartDate","HomeTeam","HomeScore","AwayTeam","AwayScore","LineProvider","OverUnder","Spread","OpeningSpread","OpeningOverUnder","HomeMoneyline","AwayMoneyline"
"210486","2026","regular","2026-01-01T21:30:00.000Z","SIU Edwardsville","59","Southern Indiana","55","Draft Kings","136.5","-10.5","-10.5","138.5","",""
"210486","2026","regular","2026-01-01T21:30:00.000Z","SIU Edwardsville","59","Southern Indiana","55","Bovada","137","-10","-10","139","-585","410"
"210488","2026","regular","2026-01-01T21:30:00.000Z","Lindenwood","77","Morehead State","64","Draft Kings","147.5","-7.5","-7.5","148.5","",""
"210488","2026","regular","2026-01-01T21:30:00.000Z","Lindenwood","77","Morehead State","64","Bovada","148","-8","-7.5","149","-350","275"
"210472","2026","regular","2026-01-01T22:00:00.000Z","Cal State Bakersfield","77","UC Irvine","81","Draft Kings","143.5","11.5","10.5","140.5","",""
"210474","2026","regular","2026-01-01T22:00:00.000Z","UL Monroe","73","Southern Miss","87","Draft Kings","152.5","10.5","8.5","156.5","",""
"210474","2026","regular","2026-01-01T22:00:00.000Z","UL Monroe","73","Southern Miss","87","Bovada","152.5","9.5","7.5","156","270","-340"
"210493","2026","regular","2026-01-01T22:00:00.000Z","UC Davis","89","Cal State Northridge","80","Draft Kings","162.5","-3.5","-4.5","165.5","-198","164"
"210493","2026","regular","2026-01-01T22:00:00.000Z","UC Davis","89","Cal State Northridge","80","Bovada","163","-3.5","-3.5","161.5","-170","145"
"210463","2026","regular","2026-01-01T22:15:00.000Z","South Dakota State","84","Omaha","69","Bovada","152","-9.5","-9","152","-470","345"
"210463","2026","regular","2026-01-01T22:15:00.000Z","South Dakota State","84","Omaha","69","Draft Kings","152.5","-9.5","-9.5","152.5","",""
"210487","2026","regular","2026-01-01T23:00:00.000Z","Little Rock","77","Tennessee Tech","58","Draft Kings","144.5","-1.5","-1.5","146.5","-118","-102"
"210487","2026","regular","2026-01-01T23:00:00.000Z","Little Rock","77","Tennessee Tech","58","Bovada","143.5","-1","-1.5","145.5","-110","-110"
"210478","2026","regular","2026-01-01T23:00:00.000Z","Montana","78","Northern Arizona","64","Draft Kings","148.5","-5.5","-7.5","150.5","",""
"210478","2026","regular","2026-01-01T23:00:00.000Z","Montana","78","Northern Arizona","64","Bovada","147.5","-5.5","-7","148.5","-290","240"
"210483","2026","regular","2026-01-02T00:00:00.000Z","Queens University","91","Eastern Kentucky","89","Draft Kings","164.5","-4.5","-4.5","167.5","",""
"210484","2026","regular","2026-01-02T00:00:00.000Z","West Georgia","87","Bellarmine","85","Bovada","151.5","1.5","-1","152.5","100","-120"
"210484","2026","regular","2026-01-02T00:00:00.000Z","West Georgia","87","Bellarmine","85","Draft Kings","151.5","1.5","-1.5","152.5","-115","-105"
"358508","2026","regular","2026-01-02T00:00:00.000Z","Belmont","88","Bradley","78","Draft Kings","153.5","-3.5","-5.5","151.5","",""
"358508","2026","regular","2026-01-02T00:00:00.000Z","Belmont","88","Bradley","78","Bovada","153.5","-3.5","-5","151.5","-235","195"
"210471","2026","regular","2026-01-02T01:00:00.000Z","UC Riverside","45","Hawai'i","88","Draft Kings","150.5","8.5","9.5","150.5","",""
"210471","2026","regular","2026-01-02T01:00:00.000Z","UC Riverside","45","Hawai'i","88","Bovada","150","8.5","8","150.5","295","-390"
"210480","2026","regular","2026-01-02T01:00:00.000Z","Austin Peay","102","North Florida","83","Draft Kings","161.5","-14.5","-13.5","162.5","",""
"210480","2026","regular","2026-01-02T01:00:00.000Z","Austin Peay","102","North Florida","83","Bovada","162.5","-15","-13.5","162.5","-1100","650"
"210491","2026","regular","2026-01-02T01:00:00.000Z","Tarleton State","85","Utah Valley","91","Draft Kings","143.5","5.5","4.5","150.5","145","-175"
"210491","2026","regular","2026-01-02T01:00:00.000Z","Tarleton State","85","Utah Valley","91","Bovada","144.5","6","4","149.5","150","-175"
"210492","2026","regular","2026-01-02T01:00:00.000Z","Abilene Christian","64","Utah Tech","79","Draft Kings","138.5","-5.5","-4.5","137.5","-198","164"
"210492","2026","regular","2026-01-02T01:00:00.000Z","Abilene Christian","64","Utah Tech","79","Bovada","138","-5","-5.5","137.5","-235","195"
"358509","2026","regular","2026-01-02T01:00:00.000Z","Northern Iowa","75","Indiana State","66","Draft Kings","133.5","-10.5","-10.5","","",""
"358509","2026","regular","2026-01-02T01:00:00.000Z","Northern Iowa","75","Indiana State","66","Bovada","135.5","-10.5","-11","131","-575","400"
"210489","2026","regular","2026-01-02T01:30:00.000Z","Southeast Missouri State","68","Eastern Illinois","59","Draft Kings","146.5","-12.5","-12.5","146.5","",""
"210494","2026","regular","2026-01-02T02:00:00.000Z","Idaho State","97","Sacramento State","84","Draft Kings","150.5","-9.5","-11.5","147.5","",""
"210494","2026","regular","2026-01-02T02:00:00.000Z","Idaho State","97","Sacramento State","84","Bovada","153","-9","-11","148.5","-675","460"
"358510","2026","regular","2026-01-02T02:00:00.000Z","UIC","77","Murray State","81","Draft Kings","159.5","5.5","6.5","162.5","",""
"358510","2026","regular","2026-01-02T02:00:00.000Z","UIC","77","Murray State","81","Bovada","159.5","5.5","5.5","161","225","-275"
"210477","2026","regular","2026-01-02T02:00:00.000Z","Montana State","89","Northern Colorado","75","Draft Kings","151.5","-2.5","-2.5","149.5","-148","124"
"210477","2026","regular","2026-01-02T02:00:00.000Z","Montana State","89","Northern Colorado","75","Bovada","153.5","-3","-3","149","-140","135"
"210473","2026","regular","2026-01-02T03:00:00.000Z","Cal Poly","67","UC San Diego","65","Draft Kings","171.5","8.5","8.5","169.5","",""
"210473","2026","regular","2026-01-02T03:00:00.000Z","Cal Poly","67","UC San Diego","65","Bovada","173.5","8.5","8.5","170.5","330","-440"
"214267","2026","regular","2026-01-02T03:00:00.000Z","Cal State Fullerton","95","UC Santa Barbara","84","Draft Kings","156.5","4.5","5.5","162.5","",""
"210512","2026","regular","2026-01-02T17:00:00.000Z","Florida International","89","New Mexico State","74","Bovada","155.5","1","1.5","153.5","-120","100"
"210512","2026","regular","2026-01-02T17:00:00.000Z","Florida International","89","New Mexico State","74","Draft Kings","155.5","1.5","1.5","153.5","-110","-110"
"210497","2026","regular","2026-01-02T20:00:00.000Z","Merrimack","75","Mount St. Mary's","65","Draft Kings","141.5","-3.5","-4.5","136.5","-180","150"
"210497","2026","regular","2026-01-02T20:00:00.000Z","Merrimack","75","Mount St. Mary's","65","Bovada","141","-3.5","-4.5","136.5","-175","150"
"210499","2026","regular","2026-01-02T21:00:00.000Z","Canisius","85","Fairfield","81","Bovada","140.5","7","4.5","137","185","-225"
"210499","2026","regular","2026-01-02T21:00:00.000Z","Canisius","85","Fairfield","81","Draft Kings","140.5","6.5","4.5","136.5","154","-185"
"210498","2026","regular","2026-01-02T21:00:00.000Z","Niagara","64","Sacred Heart","61","Bovada","140.5","2","4","143.5","150","-175"
"210498","2026","regular","2026-01-02T21:00:00.000Z","Niagara","64","Sacred Heart","61","Draft Kings","140.5","1.5","3.5","143.5","145","-175"
"210510","2026","regular","2026-01-02T22:00:00.000Z","Western Kentucky","102","Sam Houston","91","Draft Kings","168.5","-5.5","-4.5","163.5","-185","154"
"210510","2026","regular","2026-01-02T22:00:00.000Z","Western Kentucky","102","Sam Houston","91","Bovada","167","-5.5","-3.5","164.5","-175","150"
"210508","2026","regular","2026-01-03T00:00:00.000Z","Delaware","64","Jacksonville State","67","Draft Kings","126.5","3.5","1.5","132.5","",""
"210508","2026","regular","2026-01-03T00:00:00.000Z","Delaware","64","Jacksonville State","67","Bovada","126.5","3","2.5","131.5","125","-145"
"210500","2026","regular","2026-01-03T00:00:00.000Z","Saint Peter's","69","Marist","59","Draft Kings","133.5","2.5","3.5","128.5","",""
"210500","2026","regular","2026-01-03T00:00:00.000Z","Saint Peter's","69","Marist","59","Bovada","133","2","2.5","131.5","115","-135"
"210496","2026","regular","2026-01-03T00:00:00.000Z","Iona","75","Siena","72","Draft Kings","149.5","1.5","-1.5","146.5","-120",""
"210496","2026","regular","2026-01-03T00:00:00.000Z","Iona","75","Siena","72","Bovada","149.5","1.5","-1.5","146.5","-115","-105"
"210495","2026","regular","2026-01-03T00:00:00.000Z","Detroit Mercy","77","Robert Morris","85","Bovada","148","3","2","147.5","115","-135"
"210495","2026","regular","2026-01-03T00:00:00.000Z","Detroit Mercy","77","Robert Morris","85","Draft Kings","148.5","3.5","1.5","147.5","",""
"214275","2026","regular","2026-01-03T00:00:00.000Z","Stonehill","55","New Haven","70","Bovada","128.5","-1","-3","125.5","-150","130"
"214275","2026","regular","2026-01-03T00:00:00.000Z","Stonehill","55","New Haven","70","Draft Kings","128.5","-1.5","-2.5","127.5","-142","120"
"210542","2026","regular","2026-01-03T00:00:00.000Z","McNeese","82","Lamar","70","Bovada","145","-17","-15","141.5","-2000","950"
"210542","2026","regular","2026-01-03T00:00:00.000Z","McNeese","82","Lamar","70","Draft Kings","145.5","-16.5","-14.5","141.5","",""
"210507","2026","regular","2026-01-03T00:00:00.000Z","Liberty","81","Kennesaw State","73","Draft Kings","158.5","-7.5","-8.5","156.5","",""
"210507","2026","regular","2026-01-03T00:00:00.000Z","Liberty","81","Kennesaw State","73","Bovada","158","-7.5","-9","156","-430","320"
"210505","2026","regular","2026-01-03T00:00:00.000Z","St. Francis (PA)","58","Le Moyne","84","Draft Kings","151.5","5.5","6.5","154.5","",""
"210505","2026","regular","2026-01-03T00:00:00.000Z","St. Francis (PA)","58","Le Moyne","84","Bovada","151.5","5.5","6.5","155.5","220","-270"
"210504","2026","regular","2026-01-03T00:00:00.000Z","Long Island University","84","Central Connecticut","78","Draft Kings","146.5","-6.5","-4.5","146.5","-192","160"
"210504","2026","regular","2026-01-03T00:00:00.000Z","Long Island University","84","Central Connecticut","78","Bovada","146","-6","-4.5","145.5","-185","160"
"210502","2026","regular","2026-01-03T00:00:00.000Z","Chicago State","72","Wagner","79","Draft Kings","145.5","1.5","1.5","146.5","-110","-110"
"210502","2026","regular","2026-01-03T00:00:00.000Z","Chicago State","72","Wagner","79","Bovada","145","1","-1","147.5","-105","-115"
"210501","2026","regular","2026-01-03T00:00:00.000Z","Manhattan","80","Quinnipiac","79","Draft Kings","159.5","7.5","6.5","157.5","",""
"210501","2026","regular","2026-01-03T00:00:00.000Z","Manhattan","80","Quinnipiac","79","Bovada","158.5","7","6.5","157.5","225","-275"
"214271","2026","regular","2026-01-03T00:00:00.000Z","Michigan","96","USC","66","Bovada","173.5","-22","-21.5","168.5","",""
"214271","2026","regular","2026-01-03T00:00:00.000Z","Michigan","96","USC","66","Draft Kings","173.5","-22.5","-22.5","168.5","",""
"214272","2026","regular","2026-01-03T00:30:00.000Z","Maryland","54","Oregon","64","Draft Kings","146.5","1.5","2.5","151.5","120","-142"
"214272","2026","regular","2026-01-03T00:30:00.000Z","Maryland","54","Oregon","64","Bovada","147","1.5","2.5","151.5","120","-140"
"210509","2026","regular","2026-01-03T00:30:00.000Z","Middle Tennessee","88","Louisiana Tech","51","Draft Kings","134.5","-6.5","-5.5","131.5","",""
"210509","2026","regular","2026-01-03T00:30:00.000Z","Middle Tennessee","88","Louisiana Tech","51","Bovada","134","-6.5","-5.5","133.5","-245","205"
"210506","2026","regular","2026-01-03T00:30:00.000Z","Mercyhurst","67","Fairleigh Dickinson","74","Draft Kings","133.5","-5.5","-6.5","135.5","",""
"210506","2026","regular","2026-01-03T00:30:00.000Z","Mercyhurst","67","Fairleigh Dickinson","74","Bovada","133","-6.5","-6.5","134.5","-310","255"
"210511","2026","regular","2026-01-03T01:00:00.000Z","Missouri State","79","UTEP","55","Draft Kings","131.5","-3.5","-2.5","131.5","",""
"210511","2026","regular","2026-01-03T01:00:00.000Z","Missouri State","79","UTEP","55","Bovada","131.5","-3.5","-2.5","132.5","-160","135"
"214273","2026","regular","2026-01-03T01:00:00.000Z","Stanford","80","Louisville","76","Bovada","157.5","7.5","8.5","158","315","-420"
"214273","2026","regular","2026-01-03T01:00:00.000Z","Stanford","80","Louisville","76","Draft Kings","157.5","8.5","8.5","157.5","",""
"214269","2026","regular","2026-01-03T01:00:00.000Z","Rutgers","73","Ohio State","80","Draft Kings","151.5","9.5","9.5","147.5","",""
"214269","2026","regular","2026-01-03T01:00:00.000Z","Rutgers","73","Ohio State","80","Bovada","152","9","9","148","335","-450"
"358512","2026","regular","2026-01-03T02:00:00.000Z","Gonzaga","80","Seattle U","72","Draft Kings","154.5","-24.5","-23.5","151.5","",""
"358512","2026","regular","2026-01-03T02:00:00.000Z","Gonzaga","80","Seattle U","72","Bovada","156","-25","-23.5","152.5","",""
"214268","2026","regular","2026-01-03T02:00:00.000Z","Iowa State","80","West Virginia","59","Draft Kings","142.5","-16.5","-16.5","140.5","",""
"214268","2026","regular","2026-01-03T02:00:00.000Z","Iowa State","80","West Virginia","59","Bovada","143","-17","-16.5","140.5","",""
"214270","2026","regular","2026-01-03T02:00:00.000Z","Nebraska","58","Michigan State","56","Bovada","146.5","-2","-2","144.5","-125","105"
"214270","2026","regular","2026-01-03T02:00:00.000Z","Nebraska","58","Michigan State","56","Draft Kings","145.5","-2.5","-1.5","145.5","",""
"358513","2026","regular","2026-01-03T02:30:00.000Z","Washington State","78","Loyola Marymount","76","Bovada","142","-4","-2","142","-125","105"
"358513","2026","regular","2026-01-03T02:30:00.000Z","Washington State","78","Loyola Marymount","76","Draft Kings","141.5","-3.5","-1.5","141.5","",""
"358515","2026","regular","2026-01-03T03:00:00.000Z","Saint Mary's","78","Portland","57","Draft Kings","145.5","-21.5","-22.5","148.5","",""
"358516","2026","regular","2026-01-03T03:00:00.000Z","Santa Clara","82","Pepperdine","63","Draft Kings","150.5","-20.5","-19.5","150.5","",""
"358516","2026","regular","2026-01-03T03:00:00.000Z","Santa Clara","82","Pepperdine","63","Bovada","151.5","-20","-19","151","",""
"358517","2026","regular","2026-01-03T03:00:00.000Z","Pacific","84","Oregon State","53","Bovada","137.5","-5","-4.5","140.5","-175","150"
"358517","2026","regular","2026-01-03T03:00:00.000Z","Pacific","84","Oregon State","53","Draft Kings","137.5","-3.5","-4.5","142.5","",""
"358514","2026","regular","2026-01-03T03:00:00.000Z","San Francisco","74","San Diego","64","Bovada","151.5","-11.5","-11","148.5","-650","450"
"358514","2026","regular","2026-01-03T03:00:00.000Z","San Francisco","74","San Diego","64","Draft Kings","150.5","-11.5","-11.5","148.5","",""
"214274","2026","regular","2026-01-03T04:00:00.000Z","California","72","Notre Dame","71","Draft Kings","137.5","-4.5","-3.5","138.5","",""
"214274","2026","regular","2026-01-03T04:00:00.000Z","California","72","Notre Dame","71","Bovada","138.5","-3.5","-4","140","-180","155"
"214307","2026","regular","2026-01-03T16:00:00.000Z","NC State","61","Virginia","76","Draft Kings","152.5","-5.5","-3.5","155.5","",""
"214307","2026","regular","2026-01-03T16:00:00.000Z","NC State","61","Virginia","76","Bovada","152.5","-4.5","-4","151.5","-210","175"
"358521","2026","regular","2026-01-03T17:00:00.000Z","Temple","76","UTSA","57","Draft Kings","149.5","-10.5","-10.5","150.5","",""
"358521","2026","regular","2026-01-03T17:00:00.000Z","Temple","76","UTSA","57","Bovada","149","-10.5","-10.5","151.5","-650","450"
"214304","2026","regular","2026-01-03T17:00:00.000Z","Wake Forest","81","Virginia Tech","78","Draft Kings","153.5","-6.5","-5.5","150.5","",""
"214304","2026","regular","2026-01-03T17:00:00.000Z","Wake Forest","81","Virginia Tech","78","Bovada","153.5","-5.5","-5.5","151.5","-240","200"
"210532","2026","regular","2026-01-03T17:00:00.000Z","Campbell","97","Northeastern","82","Draft Kings","154.5","-3.5","-3.5","158.5","",""
"210532","2026","regular","2026-01-03T17:00:00.000Z","Campbell","97","Northeastern","82","Bovada","155.5","-3.5","-4","158.5","-180","155"
"210555","2026","regular","2026-01-03T17:00:00.000Z","Alabama","89","Kentucky","74","Draft Kings","173.5","-5.5","-5.5","171.5","-218","180"
"210555","2026","regular","2026-01-03T17:00:00.000Z","Alabama","89","Kentucky","74","Bovada","173.5","-5","-5.5","172","-230","190"
"214302","2026","regular","2026-01-03T17:00:00.000Z","Butler","67","Villanova","85","Draft Kings","149.5","-1.5","1.5","146.5","-105","-115"
"214302","2026","regular","2026-01-03T17:00:00.000Z","Butler","67","Villanova","85","Bovada","149.5","-1.5","1","147","-120","100"
"214303","2026","regular","2026-01-03T17:00:00.000Z","St. John's","71","Providence","77","Draft Kings","166.5","-13.5","-12.5","170.5","",""
"214303","2026","regular","2026-01-03T17:00:00.000Z","St. John's","71","Providence","77","Bovada","167","-13.5","-12.5","169.5","-1000","625"
"214306","2026","regular","2026-01-03T17:00:00.000Z","Pittsburgh","68","Clemson","73","Draft Kings","135.5","3.5","3.5","135.5","145","-175"
"214306","2026","regular","2026-01-03T17:00:00.000Z","Pittsburgh","68","Clemson","73","Bovada","135.5","4","3.5","135","155","-180"
"358520","2026","regular","2026-01-03T17:00:00.000Z","Duquesne","80","VCU","93","Draft Kings","165.5","6.5","5.5","164.5","",""
"358520","2026","regular","2026-01-03T17:00:00.000Z","Duquesne","80","VCU","93","Bovada","165.5","6.5","6","164.5","215","-260"
"210561","2026","regular","2026-01-03T18:00:00.000Z","Georgia","104","Auburn","100","Draft Kings","174.5","-6.5","-4.5","173.5","",""
"210561","2026","regular","2026-01-03T18:00:00.000Z","Georgia","104","Auburn","100","Bovada","175","-6.5","-5.5","173","-230","190"
"210546","2026","regular","2026-01-03T18:00:00.000Z","Louisiana","67","Southern Miss","74","Draft Kings","129.5","3.5","4.5","129.5","",""
"214278","2026","regular","2026-01-03T18:00:00.000Z","Texas Tech","102","Oklahoma State","80","Draft Kings","167.5","-12.5","-10.5","168.5","",""
"214278","2026","regular","2026-01-03T18:00:00.000Z","Texas Tech","102","Oklahoma State","80","Bovada","167.5","-12","-11.5","168.5","-800","525"
"214289","2026","regular","2026-01-03T18:00:00.000Z","Army","69","Colgate","76","Draft Kings","147.5","7.5","6.5","147.5","",""
"214289","2026","regular","2026-01-03T18:00:00.000Z","Army","69","Colgate","76","Bovada","147.5","8","7","147.5","285","-370"
"210519","2026","regular","2026-01-03T18:00:00.000Z","Kent State","77","Northern Illinois","73","Draft Kings","157.5","-16.5","-16.5","158.5","",""
"210519","2026","regular","2026-01-03T18:00:00.000Z","Kent State","77","Northern Illinois","73","Bovada","159","-16.5","-17","158","",""
"210523","2026","regular","2026-01-03T18:00:00.000Z","New Hampshire","61","Vermont","80","Draft Kings","138.5","7.5","7.5","137.5","",""
"210523","2026","regular","2026-01-03T18:00:00.000Z","New Hampshire","61","Vermont","80","Bovada","137.5","7.5","7.5","136.5","275","-350"
"214294","2026","regular","2026-01-03T18:00:00.000Z","Boston University","62","American University","64","Draft Kings","143.5","-1.5","1.5","150.5","",""
"214294","2026","regular","2026-01-03T18:00:00.000Z","Boston University","62","American University","64","Bovada","143","-1.5","-1","148","-125","105"
"210533","2026","regular","2026-01-03T18:00:00.000Z","VMI","79","Chattanooga","71","Draft Kings","149.5","6.5","6.5","147.5","",""
"210533","2026","regular","2026-01-03T18:00:00.000Z","VMI","79","Chattanooga","71","Bovada","149.5","6.5","6","147.5","200","-240"
"210535","2026","regular","2026-01-03T18:00:00.000Z","The Citadel","86","Wofford","95","Draft Kings","144.5","9.5","10.5","142.5","",""
"210535","2026","regular","2026-01-03T18:00:00.000Z","The Citadel","86","Wofford","95","Bovada","144","10","10.5","142.5","390","-550"
"210548","2026","regular","2026-01-03T18:00:00.000Z","Coastal Carolina","71","Georgia State","89","Draft Kings","148.5","-6.5","-8.5","143.5","",""
"210548","2026","regular","2026-01-03T18:00:00.000Z","Coastal Carolina","71","Georgia State","89","Bovada","148","-6.5","-8","143","-300","250"
"214280","2026","regular","2026-01-03T18:30:00.000Z","Kansas State","73","BYU","83","Draft Kings","174.5","7.5","14.5","171.5","",""
"214280","2026","regular","2026-01-03T18:30:00.000Z","Kansas State","73","BYU","83","Bovada","174.5","7","8","169","290","-380"
"214282","2026","regular","2026-01-03T19:00:00.000Z","UCF","81","Kansas","75","Draft Kings","157.5","4.5","6.5","151.5","",""
"358522","2026","regular","2026-01-03T19:00:00.000Z","George Washington","77","La Salle","55","Draft Kings","150.5","-16.5","-16.5","153.5","-1350","800"
"358522","2026","regular","2026-01-03T19:00:00.000Z","George Washington","77","La Salle","55","Bovada","150","-16.5","-16.5","153","-2000","950"
"358523","2026","regular","2026-01-03T19:00:00.000Z","Loyola Chicago","68","Dayton","70","Draft Kings","141.5","7.5","8.5","143.5","",""
"358523","2026","regular","2026-01-03T19:00:00.000Z","Loyola Chicago","68","Dayton","70","Bovada","141.5","7.5","8.5","142","325","-435"
"210521","2026","regular","2026-01-03T19:00:00.000Z","Buffalo","85","Ball State","72","Draft Kings","145.5","-5.5","-8.5","141.5","",""
"210521","2026","regular","2026-01-03T19:00:00.000Z","Buffalo","85","Ball State","72","Bovada","145.5","-6","-8.5","141.5","-340","270"
"210525","2026","regular","2026-01-03T19:00:00.000Z","Maine","51","Bryant","56","Draft Kings","125.5","1.5","1.5","128.5","",""
"210525","2026","regular","2026-01-03T19:00:00.000Z","Maine","51","Bryant","56","Bovada","126","1","1","126","100","-120"
"210524","2026","regular","2026-01-03T19:00:00.000Z","Binghamton","65","NJIT","73","Draft Kings","140.5","-3.5","-1.5","141.5","",""
"210524","2026","regular","2026-01-03T19:00:00.000Z","Binghamton","65","NJIT","73","Bovada","140.5","-3","-1.5","140","-145","125"
"210520","2026","regular","2026-01-03T19:00:00.000Z","Massachusetts","100","Bowling Green","101","Draft Kings","152.5","1.5","3.5","149.5","",""
"210520","2026","regular","2026-01-03T19:00:00.000Z","Massachusetts","100","Bowling Green","101","Bovada","152","2","3","149.5","120","-140"
"214301","2026","regular","2026-01-03T19:00:00.000Z","DePaul","86","Xavier","77","Draft Kings","149.5","-2.5","-2.5","146.5","",""
"214301","2026","regular","2026-01-03T19:00:00.000Z","DePaul","86","Xavier","77","Bovada","149.5","-2.5","-2.5","146.5","-145","125"
"214281","2026","regular","2026-01-03T19:00:00.000Z","Cincinnati","60","Houston","67","Draft Kings","135.5","4.5","11.5","131.5","",""
"214281","2026","regular","2026-01-03T19:00:00.000Z","Cincinnati","60","Houston","67","Bovada","135.5","5","7.5","135","260","-320"
"210531","2026","regular","2026-01-03T19:00:00.000Z","Drexel","67","Hofstra","70","Draft Kings","131.5","4.5","6.5","136.5","",""
"210531","2026","regular","2026-01-03T19:00:00.000Z","Drexel","67","Hofstra","70","Bovada","132","5","7","136.5","240","-290"
"210516","2026","regular","2026-01-03T19:00:00.000Z","North Dakota","90","South Dakota State","87","Draft Kings","152.5","7.5","7.5","150.5","",""
"210516","2026","regular","2026-01-03T19:00:00.000Z","North Dakota","90","South Dakota State","87","Bovada","152","7.5","7.5","149","265","-330"
"210567","2026","regular","2026-01-03T19:00:00.000Z","West Georgia","88","Eastern Kentucky","76","Draft Kings","156.5","1.5","1.5","156.5","",""
"210567","2026","regular","2026-01-03T19:00:00.000Z","West Georgia","88","Eastern Kentucky","76","Bovada","156.5","1.5","2","156.5","115","-135"
"214312","2026","regular","2026-01-03T19:00:00.000Z","Holy Cross","58","Navy","65","Draft Kings","137.5","5.5","4.5","136.5","",""
"214312","2026","regular","2026-01-03T19:00:00.000Z","Holy Cross","58","Navy","65","Bovada","138","5.5","6.5","137.5","205","-245"
"210518","2026","regular","2026-01-03T19:00:00.000Z","Eastern Michigan","67","Ohio","68","Draft Kings","150.5","2.5","1.5","150.5","105","-125"
"210518","2026","regular","2026-01-03T19:00:00.000Z","Eastern Michigan","67","Ohio","68","Bovada","150.5","2.5","1.5","150.5","100","-120"
"210563","2026","regular","2026-01-03T19:00:00.000Z","Central Arkansas","93","Stetson","73","Draft Kings","147.5","-11.5","-9.5","147.5","",""
"210563","2026","regular","2026-01-03T19:00:00.000Z","Central Arkansas","93","Stetson","73","Bovada","147","-11","-9.5","145","-550","390"
"210526","2026","regular","2026-01-03T19:00:00.000Z","UMass Lowell","83","UAlbany","71","Draft Kings","150.5","-2.5","-1.5","155.5","",""
"210559","2026","regular","2026-01-03T19:00:00.000Z","South Carolina","71","Vanderbilt","83","Draft Kings","155.5","9.5","18.5","155.5","",""
"210559","2026","regular","2026-01-03T19:00:00.000Z","South Carolina","71","Vanderbilt","83","Bovada","155.5","10","10.5","155.5","450","-650"
"214279","2026","regular","2026-01-03T19:00:00.000Z","TCU","69","Baylor","63","Draft Kings","154.5","-3.5","-1.5","155.5","-120",""
"214279","2026","regular","2026-01-03T19:00:00.000Z","TCU","69","Baylor","63","Bovada","154.5","-2.5","-1.5","155.5","-120","100"
"214295","2026","regular","2026-01-03T19:00:00.000Z","Presbyterian","86","South Carolina Upstate","77","Draft Kings","137.5","-1.5","-1.5","135.5","-120",""
"214296","2026","regular","2026-01-03T19:00:00.000Z","Charleston Southern","86","UNC Asheville","83","Draft Kings","151.5","-5.5","-4.5","153.5","",""
"214297","2026","regular","2026-01-03T19:00:00.000Z","High Point","80","Longwood","67","Draft Kings","160.5","-16.5","-16.5","160.5","",""
"214297","2026","regular","2026-01-03T19:00:00.000Z","High Point","80","Longwood","67","Bovada","159.5","-16.5","-16.5","161","",""
"214308","2026","regular","2026-01-03T19:10:00.000Z","Georgia Tech","65","Boston College","53","Draft Kings","145.5","-6.5","-6.5","143.5","",""
"214308","2026","regular","2026-01-03T19:10:00.000Z","Georgia Tech","65","Boston College","53","Bovada","145.5","-6","-6","143.5","-290","240"
"214305","2026","regular","2026-01-03T19:15:00.000Z","SMU","97","North Carolina","83","Draft Kings","155.5","-1.5","1.5","151.5","-105","-115"
"214305","2026","regular","2026-01-03T19:15:00.000Z","SMU","97","North Carolina","83","Bovada","156","-1","-1","153.5","-115","-105"
"210547","2026","regular","2026-01-03T20:00:00.000Z","Arkansas State","74","James Madison","78","Draft Kings","159.5","-10.5","-8.5","160.5","",""
"210547","2026","regular","2026-01-03T20:00:00.000Z","Arkansas State","74","James Madison","78","Bovada","159","-10","-8.5","160.5","-430","320"
"358524","2026","regular","2026-01-03T20:00:00.000Z","Rice","70","Memphis","76","Draft Kings","144.5","7.5","8.5","143.5","",""
"358524","2026","regular","2026-01-03T20:00:00.000Z","Rice","70","Memphis","76","Bovada","144.5","8.5","8.5","143.5","315","-420"
"210568","2026","regular","2026-01-03T20:00:00.000Z","Queens University","98","Bellarmine","76","Draft Kings","169.5","-7.5","-3.5","168.5","",""
"210566","2026","regular","2026-01-03T20:00:00.000Z","North Alabama","55","Florida Gulf Coast","72","Draft Kings","147.5","2.5","2.5","151.5","",""
"210566","2026","regular","2026-01-03T20:00:00.000Z","North Alabama","55","Florida Gulf Coast","72","Bovada","147.5","3","2.5","151","120","-140"
"210517","2026","regular","2026-01-03T20:00:00.000Z","Central Michigan","75","Toledo","78","Bovada","158","7","8.5","159.5","295","-390"
"210517","2026","regular","2026-01-03T20:00:00.000Z","Central Michigan","75","Toledo","78","Draft Kings","158.5","7.5","8.5","159.5","",""
"210562","2026","regular","2026-01-03T20:10:00.000Z","Arkansas","86","Tennessee","75","Draft Kings","158.5","1.5","-1.5","153.5","-122","102"
"210562","2026","regular","2026-01-03T20:10:00.000Z","Arkansas","86","Tennessee","75","Bovada","158.5","-1","-2.5","156","-130","110"
"210522","2026","regular","2026-01-03T20:30:00.000Z","Miami (OH)","76","Akron","73","Bovada","177","4","3","177.5","125","-145"
"210522","2026","regular","2026-01-03T20:30:00.000Z","Miami (OH)","76","Akron","73","Draft Kings","177.5","3.5","2.5","177.5","",""
"214286","2026","regular","2026-01-03T20:30:00.000Z","Bethune-Cookman","87","Florida A&M","83","Draft Kings","145.5","-7.5","-7.5","147.5","",""
"214286","2026","regular","2026-01-03T20:30:00.000Z","Bethune-Cookman","87","Florida A&M","83","Bovada","145","-7.5","-8","145","-340","270"
