strategy,date,home_team,away_team,closing_spread,actual_margin,pred_margin,edge_pts,pick,won,profit,cumulative_pl,drawdown,stake_used
BARTHAG_3pt,2024-11-09,Utah Tech,New Mexico St.,3.5,-12.0,-21.854999999999997,-18.35,Away,True,90.91,5100.0,0.0,
BARTHAG_3pt,2024-11-09,UNLV,Memphis,1.7,-6.0,-5.174999999999996,-3.47,Away,True,90.91,5190.91,0.0,
BARTHAG_3pt,2024-11-09,UT Arlington,Louisiana Tech,-2.0,-15.0,-11.424999999999999,-13.42,Away,True,90.91,5281.82,0.0,
BARTHAG_3pt,2024-11-09,Seton Hall,Fordham,-8.5,-1.0,-0.004999999999999449,-8.5,Away,True,90.91,5372.73,0.0,
BARTHAG_3pt,2024-11-09,UC San Diego,Pepperdine,-8.3,18.0,22.13,13.83,Home,True,90.91,5463.64,0.0,
BARTHAG_3pt,2024-11-09,Merrimack,Vermont,3.2,14.0,2.9299999999999993,6.13,Home,True,90.91,5554.55,0.0,
BARTHAG_3pt,2024-11-09,Southern Utah,FIU,-4.5,5.0,-5.46,-9.96,Away,False,-100.0,5454.55,100.0,
BARTHAG_3pt,2024-11-09,St. John's,Quinnipiac,-24.2,23.0,27.325,3.12,Home,False,-100.0,5354.55,200.0,
BARTHAG_3pt,2024-11-09,Wichita St.,Montana St.,-13.3,20.0,5.600000000000002,-7.7,Away,False,-100.0,5254.55,300.0,
BARTHAG_3pt,2024-11-10,Drake,Stephen F. Austin,-5.5,15.0,28.835,23.34,Home,True,90.91,5345.45,209.09,
BARTHAG_3pt,2024-11-10,Georgia,Texas Southern,-17.0,28.0,32.345,15.34,Home,True,90.91,5436.36,118.18,
BARTHAG_3pt,2024-11-10,Georgia Tech,North Florida,-14.3,-12.0,20.555,6.25,Home,False,-100.0,5336.36,218.18,
BARTHAG_3pt,2024-11-10,LSU,Alabama St.,-18.6,13.0,22.930000000000003,4.33,Home,False,-100.0,5236.36,318.18,
BARTHAG_3pt,2024-11-10,Hawaii,San Jose St.,-5.3,11.0,-8.070000000000002,-13.37,Away,False,-100.0,5136.36,418.18,
BARTHAG_3pt,2024-11-10,Gonzaga,Arizona St.,-13.0,8.0,7.6300000000000034,-5.37,Away,True,90.91,5227.27,327.27,
BARTHAG_3pt,2024-11-10,Creighton,Fairleigh Dickinson,-30.4,26.0,33.894999999999996,3.49,Home,False,-100.0,5127.27,427.27,
BARTHAG_3pt,2024-11-10,Brown,Maine,-5.9,-2.0,2.7249999999999996,-3.18,Away,True,90.91,5218.18,336.36,
BARTHAG_3pt,2024-11-10,Indiana,Eastern Illinois,-24.5,35.0,32.025,7.52,Home,True,90.91,5309.09,245.45,
BARTHAG_3pt,2024-11-10,Oklahoma St.,St. Thomas,-9.8,9.0,3.9849999999999994,-5.82,Away,True,90.91,5400.0,154.55,
BARTHAG_3pt,2024-11-10,UAB,Southeastern Louisiana,-17.6,10.0,13.895000000000001,-3.71,Away,True,90.91,5490.91,63.64,
BARTHAG_3pt,2024-11-10,Northeastern,Princeton,5.5,-3.0,1.1249999999999982,6.62,Home,True,90.91,5581.82,0.0,
BARTHAG_3pt,2024-11-10,Wake Forest,Michigan,0.7,2.0,-6.75,-6.05,Away,False,-100.0,5481.82,100.0,
BARTHAG_3pt,2024-11-10,Wisconsin,Appalachian St.,-13.1,31.0,22.665,9.56,Home,True,90.91,5572.73,9.09,
BARTHAG_3pt,2024-11-10,Wyoming,Tennessee St.,-11.0,15.0,4.139999999999999,-6.86,Away,False,-100.0,5472.73,109.09,
BARTHAG_3pt,2024-11-10,Northern Iowa,UC Irvine,-2.7,-20.0,-5.775000000000002,-8.48,Away,True,90.91,5563.64,18.18,
BARTHAG_3pt,2024-11-10,Miami FL,Binghamton,-28.1,24.0,12.940000000000001,-15.16,Away,True,90.91,5654.55,0.0,
BARTHAG_3pt,2024-11-11,Marshall,Southern Indiana,-7.9,14.0,16.29,8.39,Home,True,90.91,5745.45,0.0,
BARTHAG_3pt,2024-11-11,DePaul,Mercer,-9.1,31.0,18.645,9.54,Home,True,90.91,5836.36,0.0,
BARTHAG_3pt,2024-11-11,Alabama,McNeese St.,-13.9,8.0,8.294999999999996,-5.61,Away,True,90.91,5927.27,0.0,
BARTHAG_3pt,2024-11-11,Austin Peay,Chattanooga,2.3,6.0,-16.1,-13.8,Away,False,-100.0,5827.27,100.0,
BARTHAG_3pt,2024-11-11,Butler,Western Michigan,-18.2,20.0,24.925,6.73,Home,True,90.91,5918.18,9.09,
BARTHAG_3pt,2024-11-11,Cal St. Bakersfield,North Dakota St.,-1.8,5.0,-14.780000000000001,-16.58,Away,False,-100.0,5818.18,109.09,
BARTHAG_3pt,2024-11-11,Maryland,Florida A&M,-27.5,31.0,38.345,10.84,Home,True,90.91,5909.09,18.18,
BARTHAG_3pt,2024-11-11,Florida,Grambling St.,-19.9,24.0,39.48500000000001,19.59,Home,True,90.91,6000.0,0.0,
BARTHAG_3pt,2024-11-11,Hawaii,Pacific,-10.4,10.0,4.949999999999999,-5.45,Away,True,90.91,6090.91,0.0,
BARTHAG_3pt,2024-11-11,Marquette,Central Michigan,-21.5,8.0,26.144999999999996,4.64,Home,False,-100.0,5990.91,100.0,
BARTHAG_3pt,2024-11-11,George Mason,Stony Brook,-16.3,38.0,30.569999999999997,14.27,Home,True,90.91,6081.82,9.09,
BARTHAG_3pt,2024-11-11,Iowa St.,UMKC,-21.3,26.0,29.285000000000004,7.99,Home,True,90.91,6172.73,0.0,
BARTHAG_3pt,2024-11-11,Air Force,LIU,-8.8,-9.0,-1.0300000000000002,-9.83,Away,True,90.91,6263.64,0.0,
BARTHAG_3pt,2024-11-11,Missouri,Eastern Washington,-21.3,7.0,33.545,12.25,Home,False,-100.0,6163.64,100.0,
BARTHAG_3pt,2024-11-11,Pittsburgh,Gardner Webb,-17.6,19.0,23.985,6.38,Home,True,90.91,6254.55,9.09,
BARTHAG_3pt,2024-11-11,The Citadel,Stetson,-2.9,22.0,-2.0250000000000004,-4.93,Away,False,-100.0,6154.55,109.09,
BARTHAG_3pt,2024-11-11,North Alabama,Tennessee Martin,-13.1,18.0,19.715,6.62,Home,True,90.91,6245.45,18.18,
BARTHAG_3pt,2024-11-11,SMU,UNC Greensboro,-15.0,13.0,18.745,3.75,Home,False,-100.0,6145.45,118.18,
BARTHAG_3pt,2024-11-11,Notre Dame,Buffalo,-24.3,9.0,27.749999999999996,3.45,Home,False,-100.0,6045.45,218.18,
BARTHAG_3pt,2024-11-11,Purdue,Yale,-14.4,8.0,9.139999999999999,-5.26,Away,True,90.91,6136.36,127.27,
BARTHAG_3pt,2024-11-11,Ohio St.,Youngstown St.,-17.9,34.0,23.764999999999997,5.86,Home,True,90.91,6227.27,36.36,
BARTHAG_3pt,2024-11-11,UCLA,Boston University,-21.1,31.0,36.575,15.48,Home,True,90.91,6318.18,0.0,
BARTHAG_3pt,2024-11-11,Virginia Tech,Winthrop,-10.4,6.0,3.559999999999999,-6.84,Away,True,90.91,6409.09,0.0,
BARTHAG_3pt,2024-11-11,Virginia,Coppin St.,-22.7,17.0,31.344999999999995,8.64,Home,False,-100.0,6309.09,100.0,
BARTHAG_3pt,2024-11-11,Tulane,Alcorn St.,-14.8,33.0,18.935000000000002,4.14,Home,True,90.91,6400.0,9.09,
BARTHAG_3pt,2024-11-11,Rutgers,Saint Peter's,-17.9,10.0,27.615000000000002,9.72,Home,False,-100.0,6300.0,109.09,
BARTHAG_3pt,2024-11-12,Arkansas St.,Little Rock,-14.0,17.0,18.520000000000003,4.52,Home,True,90.91,6390.91,18.18,
BARTHAG_3pt,2024-11-12,Fordham,Binghamton,-15.2,15.0,9.595,-5.6,Away,True,90.91,6481.82,0.0,
BARTHAG_3pt,2024-11-12,Colorado St.,Denver,-20.6,9.0,29.68,9.08,Home,False,-100.0,6381.82,100.0,
BARTHAG_3pt,2024-11-12,High Point,North Carolina Central,-14.9,16.0,27.194999999999997,12.29,Home,True,90.91,6472.73,9.09,
BARTHAG_3pt,2024-11-12,Columbia,Lehigh,-8.1,1.0,0.05500000000000088,-8.04,Away,True,90.91,6563.64,0.0,
BARTHAG_3pt,2024-11-12,Florida St.,Tarleton St.,-16.2,20.0,22.17,5.97,Home,True,90.91,6654.55,0.0,
BARTHAG_3pt,2024-11-12,Clemson,Eastern Kentucky,-19.4,13.0,23.265,3.87,Home,False,-100.0,6554.55,100.0,
BARTHAG_3pt,2024-11-12,Baylor,Sam Houston St.,-13.1,37.0,19.624999999999996,6.52,Home,True,90.91,6645.45,9.09,
BARTHAG_3pt,2024-11-12,Georgia,North Florida,-17.7,13.0,30.585,12.89,Home,False,-100.0,6545.45,109.09,
BARTHAG_3pt,2024-11-12,Miami OH,Maryland Eastern Shore,-13.0,18.0,23.325,10.32,Home,True,90.91,6636.36,18.18,
BARTHAG_3pt,2024-11-12,Indiana St.,SIU Edwardsville,-10.4,-5.0,1.1050000000000004,-9.29,Away,True,90.91,6727.27,0.0,
BARTHAG_3pt,2024-11-12,NJIT,Loyola MD,-3.6,-18.0,-4.739999999999999,-8.34,Away,True,90.91,6818.18,0.0,
BARTHAG_3pt,2024-11-12,Michigan St.,Kansas,3.9,-8.0,0.6799999999999973,4.58,Home,False,-100.0,6718.18,100.0,
BARTHAG_3pt,2024-11-12,La Salle,Cornell,-5.6,16.0,-10.23,-15.83,Away,False,-100.0,6618.18,200.0,
BARTHAG_3pt,2024-11-12,Kentucky,Duke,5.5,5.0,-2.460000000000001,3.04,Home,True,90.91,6709.09,109.09,
BARTHAG_3pt,2024-11-12,Iona,Delaware,-3.2,-6.0,-1.0099999999999998,-4.21,Away,True,90.91,6800.0,18.18,
BARTHAG_3pt,2024-11-12,Lipscomb,Belmont,-9.2,-1.0,4.239999999999999,-4.96,Away,True,90.91,6890.91,0.0,
BARTHAG_3pt,2024-11-12,George Washington,North Carolina A&T,-15.1,5.0,24.39,9.29,Home,False,-100.0,6790.91,100.0,
BARTHAG_3pt,2024-11-12,Illinois St.,Ohio,-0.3,10.0,6.78,6.48,Home,True,90.91,6881.82,9.09,
BARTHAG_3pt,2024-11-12,Cal Baptist,UC Riverside,-2.4,-1.0,-0.6349999999999967,-3.03,Away,True,90.91,6972.73,0.0,
BARTHAG_3pt,2024-11-12,Oregon,Portland,-22.9,10.0,27.664999999999996,4.76,Home,False,-100.0,6872.73,100.0,
BARTHAG_3pt,2024-11-12,South Carolina,Towson,-8.9,26.0,13.889999999999999,4.99,Home,True,90.91,6963.64,9.09,
BARTHAG_3pt,2024-11-12,San Diego,Portland St.,-2.7,-9.0,-10.749999999999998,-13.45,Away,True,90.91,7054.55,0.0,
BARTHAG_3pt,2024-11-12,Northern Illinois,Monmouth,1.3,13.0,-9.22,-7.92,Away,False,-100.0,6954.55,100.0,
BARTHAG_3pt,2024-11-12,Rice,Louisiana Monroe,-9.4,16.0,16.755,7.35,Home,True,90.91,7045.45,9.09,
BARTHAG_3pt,2024-11-12,Penn St.,Saint Francis,-25.4,30.0,29.209999999999997,3.81,Home,True,90.91,7136.36,0.0,
BARTHAG_3pt,2024-11-12,Radford,Old Dominion,-1.8,12.0,14.21,12.41,Home,True,90.91,7227.27,0.0,
BARTHAG_3pt,2024-11-12,South Florida,Arkansas Pine Bluff,-23.6,16.0,17.805,-5.8,Away,True,90.91,7318.18,0.0,
BARTHAG_3pt,2024-11-12,Providence,Hampton,-21.6,9.0,13.020000000000001,-8.58,Away,True,90.91,7409.09,0.0,
BARTHAG_3pt,2024-11-12,Northwestern,Illinois Chicago,-14.8,9.0,20.255000000000003,5.46,Home,False,-100.0,7309.09,100.0,
BARTHAG_3pt,2024-11-12,Georgia Tech,Texas Southern,-12.6,19.0,22.315,9.72,Home,True,90.91,7400.0,9.09,
BARTHAG_3pt,2024-11-12,William & Mary,Norfolk St.,-4.9,11.0,-2.4650000000000007,-7.37,Away,False,-100.0,7300.0,109.09,
BARTHAG_3pt,2024-11-12,Saint Joseph's,Villanova,-0.5,7.0,-5.19,-5.69,Away,False,-100.0,7200.0,209.09,
BARTHAG_3pt,2024-11-12,Xavier,Jackson St.,-21.9,37.0,28.580000000000005,6.68,Home,True,90.91,7290.91,118.18,
BARTHAG_3pt,2024-11-12,Stanford,Northern Arizona,-15.8,26.0,21.464999999999996,5.66,Home,True,90.91,7381.82,27.27,
BARTHAG_3pt,2024-11-12,TCU,Texas St.,-13.9,5.0,18.545,4.65,Home,False,-100.0,7281.82,127.27,
BARTHAG_3pt,2024-11-12,Temple,Drexel,-7.5,8.0,2.7650000000000037,-4.73,Away,False,-100.0,7181.82,227.27,
BARTHAG_3pt,2024-11-12,Syracuse,Colgate,-14.6,2.0,18.574999999999996,3.97,Home,False,-100.0,7081.82,327.27,
BARTHAG_3pt,2024-11-12,UC San Diego,Sacramento St.,-13.4,10.0,37.01,23.61,Home,False,-100.0,6981.82,427.27,
BARTHAG_3pt,2024-11-12,Valparaiso,Cleveland St.,-3.4,-8.0,-4.554999999999998,-7.95,Away,True,90.91,7072.73,336.36,
BARTHAG_3pt,2024-11-12,Texas,Chicago St.,-26.9,47.0,39.21,12.31,Home,True,90.91,7163.64,245.45,
BARTHAG_3pt,2024-11-13,Charlotte,Richmond,-4.9,17.0,-3.6750000000000007,-8.58,Away,False,-100.0,7063.64,345.45,
BARTHAG_3pt,2024-11-13,Minnesota,North Texas,-3.9,-3.0,-2.3950000000000027,-6.3,Away,True,90.91,7154.55,254.55,
BARTHAG_3pt,2024-11-13,Middle Tennessee,Evansville,-7.6,17.0,16.205,8.6,Home,True,90.91,7245.45,163.64,
BARTHAG_3pt,2024-11-13,Connecticut,Le Moyne,-25.6,41.0,38.2,12.6,Home,True,90.91,7336.36,72.73,
BARTHAG_3pt,2024-11-13,Houston,Louisiana,-21.3,46.0,38.905,17.61,Home,True,90.91,7427.27,0.0,
BARTHAG_3pt,2024-11-13,Longwood,Milwaukee,-4.7,14.0,-6.614999999999998,-11.31,Away,False,-100.0,7327.27,100.0,
BARTHAG_3pt,2024-11-13,Massachusetts,Louisiana Tech,1.7,-10.0,-9.184999999999999,-7.48,Away,True,90.91,7418.18,9.09,
BARTHAG_3pt,2024-11-13,Dartmouth,Albany,-2.1,-14.0,9.855,7.76,Home,False,-100.0,7318.18,109.09,
BARTHAG_3pt,2024-11-13,Mercyhurst,Canisius,1.5,10.0,3.2299999999999995,4.73,Home,True,90.91,7409.09,18.18,
BARTHAG_3pt,2024-11-13,Illinois,Oakland,-19.3,12.0,24.589999999999996,5.29,Home,False,-100.0,7309.09,118.18,
BARTHAG_3pt,2024-11-13,George Mason,Central Michigan,-14.7,-1.0,19.835,5.14,Home,False,-100.0,7209.09,218.18,
BARTHAG_3pt,2024-11-13,Florida Gulf Coast,St. Bonaventure,-0.3,-9.0,-10.48,-10.78,Away,True,90.91,7300.0,127.27,
BARTHAG_3pt,2024-11-13,Jacksonville St.,Georgia St.,-4.6,5.0,12.39,7.79,Home,True,90.91,7390.91,36.36,
BARTHAG_3pt,2024-11-13,Colorado,Cal St. Fullerton,-10.7,30.0,32.265,21.57,Home,True,90.91,7481.82,0.0,
BARTHAG_3pt,2024-11-13,Seton Hall,Hofstra,-4.8,-1.0,0.7349999999999995,-4.07,Away,True,90.91,7572.73,0.0,
BARTHAG_3pt,2024-11-13,Wake Forest,USC Upstate,-26.1,5.0,30.904999999999998,4.8,Home,False,-100.0,7472.73,100.0,
BARTHAG_3pt,2024-11-13,N.C. State,Coastal Carolina,-19.7,12.0,22.71,3.01,Home,False,-100.0,7372.73,200.0,
BARTHAG_3pt,2024-11-13,Nevada,Weber St.,-14.1,30.0,23.625,9.53,Home,True,90.91,7463.64,109.09,
BARTHAG_3pt,2024-11-13,Texas A&M Commerce,Southern,5.0,2.0,-11.265,-6.27,Away,False,-100.0,7363.64,209.09,
BARTHAG_3pt,2024-11-13,Dayton,Ball St.,-16.3,8.0,23.544999999999998,7.24,Home,False,-100.0,7263.64,309.09,
BARTHAG_3pt,2024-11-13,San Francisco,Long Beach St.,-17.4,30.0,30.240000000000002,12.84,Home,True,90.91,7354.55,218.18,
BARTHAG_3pt,2024-11-13,Presbyterian,Wofford,4.2,3.0,-11.764999999999997,-7.56,Away,False,-100.0,7254.55,318.18,
BARTHAG_3pt,2024-11-13,Tennessee St.,Howard,3.6,-4.0,7.510000000000002,11.11,Home,False,-100.0,7154.55,418.18,
BARTHAG_3pt,2024-11-13,St. John's,Wagner,-22.1,21.0,39.87,17.77,Home,False,-100.0,7054.55,518.18,
BARTHAG_3pt,2024-11-13,Texas Tech,Wyoming,-16.3,47.0,25.580000000000002,9.28,Home,True,90.91,7145.45,427.27,
BARTHAG_3pt,2024-11-13,Tulsa,Oral Roberts,-11.8,9.0,5.975000000000001,-5.82,Away,True,90.91,7236.36,336.36,
BARTHAG_3pt,2024-11-13,Nebraska,Fairleigh Dickinson,-26.0,26.0,29.569999999999997,3.57,Home,False,-100.0,7136.36,436.36,
BARTHAG_3pt,2024-11-13,Vanderbilt,California,-7.0,16.0,12.395,5.39,Home,True,90.91,7227.27,345.45,
BARTHAG_3pt,2024-11-13,VCU,Merrimack,-15.9,21.0,24.195,8.29,Home,True,90.91,7318.18,254.55,
BARTHAG_3pt,2024-11-13,Toledo,Wright St.,-5.7,9.0,-3.1450000000000005,-8.85,Away,False,-100.0,7218.18,354.55,
BARTHAG_3pt,2024-11-13,Western Illinois,Green Bay,-3.9,-14.0,-1.5199999999999991,-5.42,Away,True,90.91,7309.09,263.64,
BARTHAG_3pt,2024-11-13,USC,UT Arlington,-13.7,3.0,23.495,9.8,Home,False,-100.0,7209.09,363.64,
BARTHAG_3pt,2024-11-14,Missouri,Mississippi Valley St.,-32.8,72.0,46.29,13.49,Home,True,90.91,7300.0,272.73,
BARTHAG_3pt,2024-11-14,Chattanooga,Morehead St.,-8.7,14.0,19.535000000000004,10.84,Home,True,90.91,7390.91,181.82,
BARTHAG_3pt,2024-11-14,Grand Canyon,Arizona St.,-0.7,-11.0,-2.9949999999999974,-3.69,Away,True,90.91,7481.82,90.91,
BARTHAG_3pt,2024-11-14,Jacksonville,South Carolina St.,-7.6,9.0,-0.5150000000000016,-8.12,Away,False,-100.0,7381.82,190.91,
BARTHAG_3pt,2024-11-14,Buffalo,Bryant,9.6,-23.0,-19.424999999999997,-9.82,Away,True,90.91,7472.73,100.0,
BARTHAG_3pt,2024-11-14,UNLV,Nebraska Omaha,-19.0,11.0,5.299999999999999,-13.7,Away,True,90.91,7563.64,9.09,
BARTHAG_3pt,2024-11-14,Robert Morris,Stonehill,-7.4,12.0,17.89,10.49,Home,True,90.91,7654.55,0.0,
BARTHAG_3pt,2024-11-14,Pacific,Northern Arizona,-2.4,-3.0,-3.4299999999999997,-5.83,Away,True,90.91,7745.45,0.0,
BARTHAG_3pt,2024-11-14,Northern Kentucky,Nicholls St.,-5.8,-2.0,-7.920000000000002,-13.72,Away,True,90.91,7836.36,0.0,
BARTHAG_3pt,2024-11-14,South Dakota St.,Northern Colorado,-3.1,-9.0,-1.9450000000000023,-5.05,Away,True,90.91,7927.27,0.0,
BARTHAG_3pt,2024-11-14,Wichita St.,Northern Iowa,-6.4,6.0,-3.544999999999998,-9.94,Away,True,90.91,8018.18,0.0,
BARTHAG_3pt,2024-11-14,North Dakota,Utah Valley,3.8,6.0,-14.950000000000003,-11.15,Away,False,-100.0,7918.18,100.0,
BARTHAG_3pt,2024-11-14,UMBC,Coppin St.,-14.1,25.0,6.615,-7.48,Away,False,-100.0,7818.18,200.0,
BARTHAG_3pt,2024-11-14,Oklahoma St.,Southern Illinois,-8.7,7.0,12.825000000000001,4.13,Home,False,-100.0,7718.18,300.0,
BARTHAG_3pt,2024-11-15,Gardner Webb,Elon,-6.4,1.0,-3.8000000000000007,-10.2,Away,True,90.91,7809.09,209.09,
BARTHAG_3pt,2024-11-15,North Alabama,Samford,0.1,-1.0,3.6799999999999997,3.78,Home,False,-100.0,7709.09,309.09,
BARTHAG_3pt,2024-11-15,Northwestern,Eastern Illinois,-25.9,9.0,32.375,6.48,Home,False,-100.0,7609.09,409.09,
BARTHAG_3pt,2024-11-15,Charleston,Florida Atlantic,-1.6,3.0,-7.040000000000002,-8.64,Away,False,-100.0,7509.09,509.09,
BARTHAG_3pt,2024-11-15,Florida St.,Florida,2.2,-13.0,-13.980000000000004,-11.78,Away,True,90.91,7600.0,418.18,
BARTHAG_3pt,2024-11-15,Gonzaga,UMass Lowell,-20.4,59.0,32.7,12.3,Home,True,90.91,7690.91,327.27,
BARTHAG_3pt,2024-11-15,Butler,SMU,0.2,11.0,-4.944999999999999,-4.74,Away,False,-100.0,7590.91,427.27,
BARTHAG_3pt,2024-11-15,North Carolina Central,Georgia Southern,3.0,-5.0,-7.255000000000002,-4.26,Away,True,90.91,7681.82,336.36,
BARTHAG_3pt,2024-11-15,Manhattan,Fordham,7.4,2.0,-3.8099999999999996,3.59,Home,True,90.91,7772.73,245.45,
BARTHAG_3pt,2024-11-15,Georgia Tech,Georgia,1.0,-8.0,-10.03,-9.03,Away,True,90.91,7863.64,154.55,
BARTHAG_3pt,2024-11-15,Air Force,Belmont,2.3,-8.0,-17.465,-15.16,Away,True,90.91,7954.55,63.64,
BARTHAG_3pt,2024-11-15,Marist,Army,-8.5,3.0,2.7799999999999994,-5.72,Away,True,90.91,8045.45,0.0,
BARTHAG_3pt,2024-11-15,Brown,New Hampshire,-13.0,18.0,16.220000000000002,3.22,Home,True,90.91,8136.36,0.0,
BARTHAG_3pt,2024-11-15,DePaul,Duquesne,-5.5,26.0,1.8299999999999983,-3.67,Away,False,-100.0,8036.36,100.0,
BARTHAG_3pt,2024-11-15,Purdue,Alabama,-1.6,9.0,-1.6600000000000004,-3.26,Away,False,-100.0,7936.36,200.0,
BARTHAG_3pt,2024-11-15,Old Dominion,Maryland Eastern Shore,-11.7,2.0,7.835,-3.86,Away,True,90.91,8027.27,109.09,
BARTHAG_3pt,2024-11-15,South Florida,West Georgia,-22.0,19.0,14.005,-7.99,Away,True,90.91,8118.18,18.18,
BARTHAG_3pt,2024-11-15,Sacred Heart,Holy Cross,1.9,-7.0,8.085000000000003,9.99,Home,False,-100.0,8018.18,118.18,
BARTHAG_3pt,2024-11-15,Penn,Saint Joseph's,5.8,-17.0,-26.515,-20.71,Away,True,90.91,8109.09,27.27,
BARTHAG_3pt,2024-11-15,Pittsburgh,West Virginia,-6.9,24.0,-5.860000000000004,-12.76,Away,False,-100.0,8009.09,127.27,
BARTHAG_3pt,2024-11-15,Princeton,Loyola Chicago,-2.7,-5.0,-14.049999999999999,-16.75,Away,True,90.91,8100.0,36.36,
BARTHAG_3pt,2024-11-15,UCLA,Lehigh,-23.5,40.0,35.22,11.72,Home,True,90.91,8190.91,0.0,
BARTHAG_3pt,2024-11-15,Robert Morris,Lindenwood,-6.4,14.0,17.060000000000002,10.66,Home,True,90.91,8281.82,0.0,
BARTHAG_3pt,2024-11-15,Virginia,Villanova,1.0,10.0,-8.06,-7.06,Away,False,-100.0,8181.82,100.0,
BARTHAG_3pt,2024-11-15,USC Upstate,UNC Wilmington,5.2,-4.0,-24.245,-19.05,Away,False,-100.0,8081.82,200.0,
BARTHAG_3pt,2024-11-15,Western Michigan,SIU Edwardsville,-3.8,-19.0,-6.204999999999999,-10.0,Away,True,90.91,8172.73,109.09,
BARTHAG_3pt,2024-11-15,Washington St.,Iowa,3.4,-10.0,-6.75,-3.35,Away,True,90.91,8263.64,18.18,
BARTHAG_3pt,2024-11-15,VMI,Tennessee Tech,10.7,-1.0,-2.114999999999999,8.59,Home,True,90.91,8354.55,0.0,
BARTHAG_3pt,2024-11-15,Oregon St.,Cal St. Fullerton,-12.3,19.0,29.884999999999994,17.58,Home,True,90.91,8445.45,0.0,
BARTHAG_3pt,2024-11-15,UT Rio Grande Valley,Charleston Southern,-3.9,10.0,7.770000000000002,3.87,Home,True,90.91,8536.36,0.0,
BARTHAG_3pt,2024-11-15,Virginia Tech,Penn St.,3.8,-22.0,-12.314999999999998,-8.51,Away,True,90.91,8627.27,0.0,
BARTHAG_3pt,2024-11-15,Stonehill,New Orleans,2.4,26.0,2.4950000000000006,4.9,Home,True,90.91,8718.18,0.0,
BARTHAG_3pt,2024-11-16,Albany,Siena,-6.8,10.0,-0.8349999999999996,-7.63,Away,False,-100.0,8618.18,100.0,
BARTHAG_3pt,2024-11-16,Boston University,Dartmouth,-4.6,28.0,-13.685,-18.29,Away,False,-100.0,8518.18,200.0,
BARTHAG_3pt,2024-11-16,Arkansas St.,Stephen F. Austin,-8.2,10.0,21.940000000000005,13.74,Home,True,90.91,8609.09,109.09,
BARTHAG_3pt,2024-11-16,BYU,Idaho,-23.2,24.0,30.85,7.65,Home,True,90.91,8700.0,18.18,
BARTHAG_3pt,2024-11-16,Ball St.,Indiana St.,-2.3,-10.0,-6.275,-8.57,Away,True,90.91,8790.91,0.0,
BARTHAG_3pt,2024-11-16,Bethune Cookman,South Carolina St.,-5.6,13.0,-11.095,-16.7,Away,False,-100.0,8690.91,100.0,
BARTHAG_3pt,2024-11-16,Cleveland St.,Eastern Michigan,-4.2,8.0,9.544999999999998,5.34,Home,True,90.91,8781.82,9.09,
BARTHAG_3pt,2024-11-16,Evansville,Radford,-4.6,-11.0,-10.58,-15.18,Away,True,90.91,8872.73,0.0,
BARTHAG_3pt,2024-11-16,Cornell,Lafayette,-10.1,10.0,18.52,8.42,Home,False,-100.0,8772.73,100.0,
BARTHAG_3pt,2024-11-16,Creighton,UMKC,-20.5,23.0,26.139999999999997,5.64,Home,True,90.91,8863.64,9.09,
BARTHAG_3pt,2024-11-16,Bradley,Northern Illinois,-20.3,16.0,27.915,7.61,Home,False,-100.0,8763.64,109.09,
BARTHAG_3pt,2024-11-16,Columbia,Mercyhurst,-17.7,14.0,3.0700000000000003,-14.63,Away,True,90.91,8854.55,18.18,
BARTHAG_3pt,2024-11-16,Cal St. Bakersfield,Fresno St.,-4.7,16.0,0.3599999999999992,-4.34,Away,False,-100.0,8754.55,118.18,
BARTHAG_3pt,2024-11-16,Middle Tennessee,Murray St.,-2.1,-21.0,6.38,4.28,Home,False,-100.0,8654.55,218.18,
BARTHAG_3pt,2024-11-16,East Carolina,George Mason,0.9,1.0,-16.155,-15.26,Away,False,-100.0,8554.55,318.18,
BARTHAG_3pt,2024-11-16,Duke,Wofford,-25.1,51.0,21.705000000000002,-3.39,Away,False,-100.0,8454.55,418.18,
BARTHAG_3pt,2024-11-16,Drake,Florida Gulf Coast,-9.8,2.0,16.99,7.19,Home,False,-100.0,8354.55,518.18,
BARTHAG_3pt,2024-11-16,Liberty,Florida Atlantic,2.7,-3.0,9.654999999999998,12.35,Home,False,-100.0,8254.55,618.18,
BARTHAG_3pt,2024-11-16,Kennesaw St.,Presbyterian,-4.2,18.0,14.41,10.21,Home,True,90.91,8345.45,527.27,
BARTHAG_3pt,2024-11-16,Long Beach St.,Portland,-3.6,-2.0,-6.055,-9.65,Away,True,90.91,8436.36,436.36,
BARTHAG_3pt,2024-11-16,Longwood,Tennessee Martin,-15.9,2.0,5.900000000000001,-10.0,Away,True,90.91,8527.27,345.45,
BARTHAG_3pt,2024-11-16,Marshall,Bellarmine,-9.7,21.0,16.335,6.64,Home,True,90.91,8618.18,254.55,
BARTHAG_3pt,2024-11-16,Massachusetts,Hofstra,-5.1,-4.0,1.1449999999999987,-3.96,Away,True,90.91,8709.09,163.64,
BARTHAG_3pt,2024-11-16,Michigan St.,Bowling Green,-27.2,14.0,33.77,6.57,Home,False,-100.0,8609.09,263.64,
BARTHAG_3pt,2024-11-16,Minnesota,Yale,-7.3,3.0,-1.5649999999999997,-8.87,Away,True,90.91,8700.0,172.73,
